TEAM,Season,W,Perc_3PA,Perc_2PA,Perc_AST,Perc_STL,PFminusPFD,OPP_Perc_3PA,OPP_Perc_2PA,OPP_Perc_AST,OPP_Perc_STL,L1_N_Awards_Won,L1_Coach_RS_W_Perc_Overall,L1_Coach_P_W_Perc,AVG_PLAYER_AGE,Coach,Coach_N_Seasons_Overall,Coach_Perc_Seasons_TEAM
Miami Heat,1999,52,0.18601052305787683,0.8139894769421232,0.6492938802958977,0.5060869565217392,1775,0.17134192570128887,0.8286580742987112,0.5686556434219986,0.50446791226645,2.0,0.701,0.6157024793388429,28.75,Pat Riley,18,0.2777777777777778
Miami Heat,2000,50,0.22115691914349633,0.7788430808565037,0.6050482553823311,0.4964705882352941,1721,0.17361443858808498,0.826385561411915,0.5261014439096631,0.5329768270944741,1.0,0.697,0.6150793650793651,29.8125,Pat Riley,19,0.3157894736842105
Miami Heat,2001,36,0.1408649326230022,0.8591350673769979,0.594073545162442,0.48236331569664903,1832,0.17662048096830704,0.8233795190316929,0.5480120030007501,0.5094494658997535,0.0,0.692,0.6078431372549019,28.88235294117647,Pat Riley,20,0.35
Miami Heat,2002,25,0.16878932023937396,0.831210679760626,0.5584077380952381,0.5046888320545609,1851,0.18508376288659795,0.8149162371134021,0.5462587541467011,0.5364181662382177,0.0,0.679,0.6078431372549019,27.142857142857142,Pat Riley,21,0.38095238095238093
Miami Heat,2003,42,0.2114695340501792,0.7885304659498208,0.5734701355807988,0.4888152444076222,1808,0.2024174053182917,0.7975825946817083,0.5741158765989466,0.5083553210202286,0.0,0.661,0.6078431372549019,27.352941176470587,Stan Van Gundy,1,1.0
Miami Heat,2004,59,0.1978643216080402,0.8021356783919598,0.5783015821762997,0.48663594470046084,1814,0.18926174496644296,0.810738255033557,0.5654450261780105,0.5421472937000887,0.0,0.512,0.4615384615384615,28.533333333333335,Stan Van Gundy,2,1.0
Miami Heat,2005,52,0.22675059008654602,0.7732494099134539,0.5567620927936822,0.49106302916274697,-67,0.20814826160208302,0.791851738397917,0.5559038662486938,0.47217537942664417,2.0,0.616,0.6071428571428571,27.941176470588236,Pat Riley,22,0.4090909090909091
Miami Heat,2006,44,0.24475190839694658,0.7552480916030534,0.5758821514217197,0.47763713080168774,-41,0.2294000306889673,0.7705999693110327,0.572020725388601,0.46794338051623646,2.0,0.661,0.6151079136690647,28.75,Pat Riley,23,0.43478260869565216
Miami Heat,2007,15,0.21669823232323232,0.7833017676767676,0.5854700854700855,0.5051457975986278,20,0.23112552107457157,0.7688744789254285,0.5998679432155827,0.5249584026622296,1.0,0.656,0.6063829787234043,27.42105263157895,Pat Riley,24,0.4583333333333333
Miami Heat,2008,43,0.24541077339753234,0.7545892266024676,0.5507580751483191,0.5224719101123596,64,0.2368995633187773,0.7631004366812227,0.5636986301369863,0.5146198830409356,0.0,0.636,0.6063829787234043,26.533333333333335,Erik Spoelstra,1,1.0
Miami Heat,2009,47,0.2187787664927892,0.7812212335072108,0.5187667560321716,0.5109797297297297,71,0.23892009987515606,0.7610799001248439,0.5492356914326342,0.47914735866543096,1.0,0.524,0.4285714285714285,27.666666666666668,Erik Spoelstra,2,1.0
Miami Heat,2010,58,0.2347246468814474,0.7652753531185527,0.5407456285054437,0.5032377428307123,-114,0.23949198669488964,0.7605080133051104,0.5754618333914255,0.5026269702276708,1.0,0.549,0.3333333333333333,30.875,Erik Spoelstra,3,1.0
Miami Heat,2011,46,0.19762087490406754,0.8023791250959325,0.5384300899427636,0.5284552845528455,-74,0.2502373267514714,0.7497626732485285,0.5676148796498905,0.5479041916167665,2.0,0.602,0.5454545454545454,29.066666666666666,Erik Spoelstra,4,1.0
Miami Heat,2012,66,0.28497164461247637,0.7150283553875236,0.6003811944091486,0.5546875,-140,0.26880747776270164,0.7311925222372984,0.5669749914354231,0.5678040244969379,2.0,0.622,0.6071428571428571,30.875,Erik Spoelstra,5,1.0
Miami Heat,2013,54,0.29161352040816324,0.7083864795918368,0.5878421387651177,0.5346968590211834,-79,0.2960617760617761,0.7039382239382239,0.591354272205336,0.5503300330033003,2.0,0.66,0.6329113924050633,30.294117647058822,Erik Spoelstra,6,1.0
Miami Heat,2014,37,0.262085308056872,0.737914691943128,0.5636048526863084,0.528395061728395,-79,0.2892840717461291,0.7107159282538709,0.5905405405405405,0.5321252059308073,1.0,0.66,0.6363636363636364,28.11764705882353,Erik Spoelstra,7,1.0
Miami Heat,2015,48,0.22099447513812154,0.7790055248618785,0.5425396825396825,0.5216981132075472,-106,0.2519525600231414,0.7480474399768585,0.5425671250818599,0.5298701298701298,0.0,0.629,0.6363636363636364,29.066666666666666,Erik Spoelstra,8,1.0
Miami Heat,2016,41,0.314480602529487,0.685519397470513,0.5440349781386633,0.5245316681534344,150,0.26998841251448435,0.7300115874855156,0.5183397683397684,0.5045372050816697,0.0,0.623,0.6194690265486725,27.357142857142858,Erik Spoelstra,9,1.0
Miami Heat,2017,44,0.35815349435472343,0.6418465056452766,0.5847989949748744,0.5344827586206896,61,0.3173286774334352,0.6826713225665648,0.5566343042071198,0.5229202037351444,0.0,0.609,0.6194690265486725,27.055555555555557,Erik Spoelstra,10,1.0
Miami Heat,2018,39,0.36824605153782214,0.6317539484621779,0.6124269455552138,0.5409836065573771,60,0.38181562675660485,0.6181843732433951,0.6090417064629099,0.5066225165562914,0.0,0.602,0.6016949152542372,27.8,Erik Spoelstra,11,1.0
Miami Heat,2019,44,0.41948051948051945,0.5805194805194805,0.6569444444444444,0.5352250489236791,-83,0.4351881125513753,0.5648118874486248,0.6336983398092547,0.5009191176470589,0.0,0.59,0.6016949152542372,26.944444444444443,Erik Spoelstra,12,1.0
Miami Heat,2020,40,0.432244153259247,0.5677558467407531,0.6710339943342776,0.5249077490774908,-51,0.45853022649503017,0.5414697735049698,0.6596802841918294,0.5340572556762093,1.0,0.591,0.6115107913669064,28.88235294117647,Erik Spoelstra,13,1.0
Miami Heat,2021,53,0.42220304860511937,0.5777969513948806,0.6438693776956254,0.49348534201954397,-7,0.45570723206505953,0.5442927679349404,0.6198830409356725,0.509212730318258,1.0,0.589,0.5944055944055944,28.0,Erik Spoelstra,14,1.0
Miami Heat,2022,44,0.40795308253468743,0.5920469174653126,0.6080870917573873,0.5085403726708074,-127,0.42993257109352095,0.570067428906479,0.6377737226277372,0.5162748643761302,0.0,0.593,0.5962732919254659,28.41176470588235,Erik Spoelstra,15,1.0
Milwaukee Bucks,1996,33,0.1459622402030779,0.8540377597969221,0.5426356589147286,0.5278934221482098,1881,0.16994492525570418,0.8300550747442959,0.606535511837279,0.5377431906614786,,,,28.266666666666666,Chris Ford,6,0.16666666666666666
Milwaukee Bucks,1997,36,0.10986091576808876,0.8901390842319112,0.5651130911583276,0.5437685459940653,1899,0.14701693305902833,0.8529830669409717,0.5997938852627963,0.5531453362255966,1.0,0.518,0.4482758620689655,28.3125,Chris Ford,7,0.2857142857142857
Milwaukee Bucks,1998,28,0.16212676794133055,0.8378732320586695,0.587564175698802,0.5325301204819277,1133,0.2172984516817939,0.782701548318206,0.63625,0.5549374130737135,0.0,0.507,0.4482758620689655,28.866666666666667,George Karl,12,0.08333333333333333
Milwaukee Bucks,1999,42,0.15658415116449392,0.8434158488355061,0.5834908632640201,0.5149654643131235,1836,0.20424443106562312,0.7957555689343769,0.6551269370260469,0.5178861788617887,0.0,0.604,0.4639175257731959,27.923076923076923,George Karl,13,0.15384615384615385
Milwaukee Bucks,2000,52,0.21785819358634892,0.782141806413651,0.5925449871465296,0.5278868813825609,1919,0.1880470872321159,0.8119529127678841,0.6466346153846154,0.5271593944790739,0.0,0.596,0.4607843137254901,27.666666666666668,George Karl,14,0.21428571428571427
Milwaukee Bucks,2001,41,0.2406872434240535,0.7593127565759464,0.6073659980269648,0.5654648956356736,1779,0.2011393514460999,0.7988606485539,0.6246684350132626,0.5177182368193605,1.0,0.599,0.475,28.785714285714285,George Karl,15,0.26666666666666666
Milwaukee Bucks,2002,42,0.22878560719640179,0.7712143928035982,0.5986863711001642,0.5262267343485617,1814,0.19244089745520254,0.8075591025447975,0.6217548471902727,0.5201149425287356,0.0,0.592,0.475,28.153846153846153,George Karl,16,0.3125
Milwaukee Bucks,2003,41,0.17218045112781954,0.8278195488721805,0.6303030303030303,0.47594501718213056,1665,0.1928858461080518,0.8071141538919482,0.6163480553724456,0.5540540540540541,0.0,0.587,0.4682539682539682,27.0,Terry Porter,1,1.0
Milwaukee Bucks,2004,30,0.1405775075987842,0.8594224924012158,0.5802968960863698,0.4957825679475164,1792,0.20200658879904163,0.7979934112009583,0.6304067140090381,0.5397526501766784,1.0,0.5,0.2,28.4,Terry Porter,2,1.0
Milwaukee Bucks,2005,40,0.20332013402375876,0.7966798659762413,0.5944220430107527,0.5050761421319797,-35,0.21698261005796649,0.7830173899420335,0.6214670255720054,0.506265664160401,0.0,0.433,0.2,27.714285714285715,Terry Stotts,3,0.3333333333333333
Milwaukee Bucks,2006,28,0.21924337205838546,0.7807566279416145,0.5674463313040692,0.45716510903426794,103,0.2303311853738948,0.7696688146261051,0.6488597313339581,0.4959677419354839,0.0,0.42,0.2,25.4375,Terry Stotts,4,0.5
Milwaukee Bucks,2007,26,0.19466271312083025,0.8053372868791697,0.5816259087904825,0.48355555555555557,21,0.23316062176165803,0.7668393782383419,0.6078805211312361,0.5347107438016528,0.0,0.406,0.2,26.857142857142858,Larry Krystkowiak,2,1.0
Milwaukee Bucks,2008,34,0.2084381939304219,0.791561806069578,0.5988700564971752,0.45111111111111113,144,0.23840847104123214,0.7615915289587678,0.606166783461808,0.5337954939341422,0.0,0.31,,27.8,Scott Skiles,9,0.1111111111111111
Milwaukee Bucks,2009,46,0.25907402114889966,0.7409259788511003,0.5704918032786885,0.4625199362041467,159,0.20059739034742965,0.7994026096525704,0.5508710801393728,0.528110599078341,0.0,0.513,0.4285714285714285,28.0625,Scott Skiles,10,0.2
Milwaukee Bucks,2010,35,0.21607579462102688,0.7839242053789731,0.5490405117270789,0.4955823293172691,-12,0.206401766004415,0.7935982339955849,0.5846859562455893,0.45965548504079784,1.0,0.519,0.4285714285714285,27.733333333333334,Scott Skiles,11,0.2727272727272727
Milwaukee Bucks,2011,31,0.2238145789101203,0.7761854210898796,0.6195043964828137,0.5224022878932316,-5,0.2286814597469283,0.7713185402530717,0.5851367905267456,0.5371367061356297,0.0,0.509,0.4285714285714285,25.5625,Scott Skiles,12,0.3333333333333333
Milwaukee Bucks,2012,38,0.23204112824788106,0.767958871752119,0.5997442455242967,0.5229007633587787,-13,0.21868701410883962,0.7813129858911604,0.6005710659898477,0.5692041522491349,0.0,0.506,0.4285714285714285,27.733333333333334,Jim Boylan,2,0.5
Milwaukee Bucks,2013,15,0.23051803473356094,0.7694819652664391,0.5962059620596206,0.46718480138169255,23,0.2716453436477239,0.7283546563522761,0.5944055944055944,0.5169628432956381,0.0,0.434,0.0,24.875,Larry Drew,4,0.25
Milwaukee Bucks,2014,41,0.22314787265694733,0.7768521273430526,0.6266623418747973,0.5536842105263158,165,0.2954647507858105,0.7045352492141895,0.6276996914638328,0.515659140568099,0.0,0.458,0.4166666666666667,25.27777777777778,Jason Kidd,2,0.5
Milwaukee Bucks,2015,33,0.18946587537091988,0.8105341246290801,0.6025437201907791,0.5295508274231678,95,0.31846853454598795,0.681531465454012,0.6499838553438811,0.5445068163592622,0.0,0.518,0.3888888888888889,25.0625,Jason Kidd,3,0.6666666666666666
Milwaukee Bucks,2016,42,0.2897989575577066,0.7102010424422933,0.623507228158391,0.5526970954356847,81,0.33980297015144834,0.6601970298485517,0.6335044929396663,0.5318777292576419,0.0,0.48,0.3888888888888889,26.294117647058822,Jason Kidd,4,0.75
Milwaukee Bucks,2017,44,0.29734097252827973,0.7026590274717203,0.5848940743015044,0.5645035183737295,119,0.3243006993006993,0.6756993006993007,0.6042380803988782,0.5154185022026432,1.0,0.488,0.375,26.263157894736842,Jason Kidd,5,0.8
Milwaukee Bucks,2018,60,0.41948868959978586,0.5805113104002142,0.60084388185654,0.5611313868613139,-45,0.3880558091015778,0.6119441908984222,0.6113786875376279,0.48988566402814426,1.0,0.491,0.375,27.333333333333332,Mike Budenholzer,6,0.16666666666666666
Milwaukee Bucks,2019,56,0.4278397107562519,0.5721602892437481,0.5977848101265822,0.5106796116504855,-155,0.4183911396094433,0.5816088603905567,0.6204713330988393,0.4882032667876588,1.0,0.555,0.5,29.5,Mike Budenholzer,7,0.2857142857142857
Milwaukee Bucks,2020,46,0.4037821482602118,0.5962178517397883,0.5693883886991618,0.617740232312566,-76,0.41537081339712917,0.5846291866028708,0.5910878112712975,0.5095477386934674,1.0,0.582,0.5,27.36842105263158,Mike Budenholzer,8,0.375
Milwaukee Bucks,2021,51,0.42981857863865774,0.5701814213613422,0.5715952172645086,0.5822429906542056,-118,0.44785358632754674,0.5521464136724532,0.6257741079327632,0.5509090909090909,1.0,0.589,0.5517241379310345,28.31578947368421,Mike Budenholzer,9,0.4444444444444444
Milwaukee Bucks,2022,58,0.44609364458237755,0.5539063554176225,0.603595890410959,0.5371134020618556,-77,0.3661695447409733,0.6338304552590267,0.5635946023542923,0.48206839032527105,1.0,0.592,0.5555555555555556,30.166666666666668,Mike Budenholzer,10,0.5
Minnesota Timberwolves,1996,40,0.16982597886886264,0.8301740211311374,0.6380660537963909,0.48130841121495327,1805,0.19727787123413365,0.8027221287658663,0.6061120543293718,0.5261464199517297,,,,27.384615384615383,Flip Saunders,2,1.0
Minnesota Timberwolves,1997,45,0.12755698421975453,0.8724430157802455,0.6550522648083623,0.5203583061889251,1861,0.17580174927113704,0.824198250728863,0.6206111833550065,0.5351493848857645,0.0,0.417,0.0,27.6875,Flip Saunders,3,1.0
Minnesota Timberwolves,1998,25,0.09475387104229258,0.9052461289577074,0.6626768226332971,0.5095693779904307,1180,0.17106984043944545,0.8289301595605545,0.6630952380952381,0.5663026521060842,0.0,0.465,0.25,27.647058823529413,Flip Saunders,4,1.0
Minnesota Timberwolves,1999,50,0.1036179450072359,0.8963820549927641,0.6835089894606323,0.5048701298701299,1726,0.16210462287104624,0.8378953771289538,0.5940492476060192,0.5188762071992976,1.0,0.471,0.25,27.53846153846154,Flip Saunders,5,1.0
Minnesota Timberwolves,2000,47,0.13113083976131568,0.8688691602386843,0.6616899618805591,0.5473515248796148,1894,0.151183970856102,0.848816029143898,0.6160564326503191,0.5132042253521126,1.0,0.503,0.25,28.6,Flip Saunders,6,1.0
Minnesota Timberwolves,2001,50,0.152025555394221,0.847974444605779,0.6277165354330708,0.47766636280765723,1732,0.19852720168319807,0.801472798316802,0.6262660364618501,0.49407474931631723,1.0,0.516,0.25,27.533333333333335,Flip Saunders,7,1.0
Minnesota Timberwolves,2002,51,0.11807901307093553,0.8819209869290645,0.6525851197982345,0.49551971326164873,1700,0.19816673941510257,0.8018332605848975,0.6226289517470882,0.5080071174377224,1.0,0.531,0.217391304347826,28.571428571428573,Flip Saunders,8,1.0
Minnesota Timberwolves,2003,58,0.13650890275452746,0.8634910972454726,0.6231454005934718,0.5072332730560579,1725,0.17826415094339623,0.8217358490566038,0.620576431959139,0.5244487056567594,1.0,0.543,0.2413793103448276,29.125,Flip Saunders,9,1.0
Minnesota Timberwolves,2004,44,0.1727259013425856,0.8272740986574144,0.6298850574712643,0.47767393561786087,1771,0.1904972701785451,0.8095027298214549,0.6009437141894169,0.5004633920296571,2.0,0.563,0.3617021276595745,29.428571428571427,Flip Saunders,10,1.0
Minnesota Timberwolves,2005,33,0.14858044164037854,0.8514195583596215,0.5941828254847645,0.49078138718173836,153,0.18983626814952115,0.8101637318504789,0.5448807854137447,0.4533221194280908,1.0,0.558,0.3617021276595745,26.428571428571427,Dwane Casey,1,1.0
Minnesota Timberwolves,2006,32,0.16748692709935403,0.8325130729006459,0.6166166166166166,0.45743766122098023,79,0.22230527732097474,0.7776947226790253,0.5795121951219512,0.45618153364632236,0.0,0.402,,27.071428571428573,Randy Wittman,3,0.3333333333333333
Minnesota Timberwolves,2007,22,0.18468534545987972,0.8153146545401203,0.5299089726918076,0.5584768812330009,451,0.23391451936429564,0.7660854806357044,0.6214005235602095,0.5134680134680135,1.0,0.359,,26.142857142857142,Randy Wittman,4,0.5
Minnesota Timberwolves,2008,24,0.227460833579663,0.7725391664203369,0.5606162089752177,0.4980544747081712,143,0.21643042219173905,0.783569577808261,0.5677066580894178,0.5236051502145923,0.0,0.333,,26.733333333333334,Kevin McHale,2,1.0
Minnesota Timberwolves,2009,15,0.17059078434204825,0.8294092156579518,0.5235028976175145,0.5089514066496164,13,0.24278120959632238,0.7572187904036777,0.6290756805264732,0.5408852213053263,0.0,0.415,,25.066666666666666,Kurt Rambis,2,0.5
Minnesota Timberwolves,2010,17,0.22312517821499858,0.7768748217850014,0.5339805825242718,0.5004226542688082,108,0.2473196175021733,0.7526803824978268,0.6287925696594427,0.555793991416309,0.0,0.328,0.375,24.357142857142858,Kurt Rambis,3,0.6666666666666666
Minnesota Timberwolves,2011,26,0.2618697092381303,0.7381302907618698,0.5477707006369427,0.4982857142857143,-223,0.2112800565770863,0.7887199434229137,0.5528771384136858,0.5484515484515484,0.0,0.279,0.375,25.333333333333332,Rick Adelman,21,0.047619047619047616
Minnesota Timberwolves,2012,31,0.22008355714712027,0.7799164428528798,0.6238532110091743,0.5376344086021505,-338,0.2341895748835812,0.7658104251164188,0.5884998393832316,0.5444810543657331,1.0,0.597,0.5031847133757962,27.055555555555557,Rick Adelman,22,0.09090909090909091
Minnesota Timberwolves,2013,40,0.2448780487804878,0.7551219512195122,0.6155534650360615,0.5334323922734027,-432,0.2582292849035187,0.7417707150964813,0.5645889792231256,0.563922942206655,0.0,0.586,0.5031847133757962,26.625,Rick Adelman,23,0.13043478260869565
Minnesota Timberwolves,2014,16,0.17932551319648093,0.8206744868035191,0.5931011386470194,0.5374094931617055,-180,0.27361892398673016,0.7263810760132698,0.5730803439075007,0.5572705117790414,1.0,0.582,0.5031847133757962,26.31578947368421,Flip Saunders,17,0.6470588235294118
Minnesota Timberwolves,2015,29,0.20200959808038393,0.7979904019196161,0.6190630048465267,0.5377049180327869,-72,0.30005745475438095,0.699942545245619,0.5668498168498168,0.5182778229082047,0.0,0.525,0.4795918367346938,26.428571428571427,Sam Mitchell,6,0.16666666666666666
Minnesota Timberwolves,2016,31,0.2489164981219301,0.7510835018780699,0.5996908809891809,0.5594525235243798,-35,0.32405915946697905,0.675940840533021,0.5841035120147874,0.5469565217391305,0.0,0.433,0.2727272727272727,26.133333333333333,Tom Thibodeau,6,0.16666666666666666
Minnesota Timberwolves,2017,47,0.2612204445702959,0.7387795554297041,0.5530460624071323,0.5569927243330639,-215,0.350187265917603,0.649812734082397,0.5949060036385688,0.5181194906953966,0.0,0.601,0.4509803921568627,27.666666666666668,Tom Thibodeau,7,0.2857142857142857
Minnesota Timberwolves,2018,36,0.3149806227448884,0.6850193772551116,0.5912686785818928,0.564929693961952,-131,0.37259680476577306,0.6274031952342269,0.6213789107763615,0.5018621973929237,2.0,0.597,0.4285714285714285,27.333333333333332,Ryan Saunders,1,1.0
Minnesota Timberwolves,2019,19,0.43307757885763,0.56692242114237,0.5897138437741686,0.5594758064516129,-13,0.35257518147251987,0.6474248185274801,0.5652173913043478,0.508664627930683,0.0,0.405,,24.058823529411764,Ryan Saunders,2,1.0
Minnesota Timberwolves,2020,23,0.41338221814848763,0.5866177818515124,0.6296043656207367,0.573502722323049,75,0.3753501400560224,0.6246498599439776,0.6236281471917366,0.5355404089581305,0.0,0.34,,23.8125,Chris Finch,1,1.0
Minnesota Timberwolves,2021,46,0.4540091177259319,0.5459908822740681,0.6174142480211082,0.5384615384615384,71,0.4274745218483875,0.5725254781516125,0.6516070345664039,0.5046808510638298,0.0,0.39,,24.88235294117647,Chris Finch,2,1.0
Minnesota Timberwolves,2022,42,0.3810520440909725,0.6189479559090275,0.6102418207681366,0.5206022187004754,114,0.3748797581420915,0.6251202418579085,0.5983080513418904,0.5357710651828299,1.0,0.504,0.3333333333333333,25.88888888888889,Chris Finch,3,1.0
New Orleans Pelicans,2002,47,0.16056758775205376,0.8394324122479462,0.6201098146877145,0.5484949832775919,1759,0.15357471617060447,0.8464252838293955,0.5705285264263213,0.5338283828382838,,,,28.866666666666667,Paul Silas,8,0.125
New Orleans Pelicans,2003,41,0.2522331566994701,0.7477668433005299,0.6190476190476191,0.5522620904836193,1708,0.20204841713221602,0.797951582867784,0.629395218002813,0.499185667752443,1.0,0.47,0.4482758620689655,29.866666666666667,Tim Floyd,5,0.2
New Orleans Pelicans,2004,18,0.20073215375228798,0.799267846247712,0.6342899190581309,0.4708904109589041,1879,0.21368471185902524,0.7863152881409747,0.6118721461187214,0.5209531635168447,1.0,0.28,0.4285714285714285,25.77777777777778,Byron Scott,5,0.2
New Orleans Pelicans,2005,38,0.13767890479153702,0.862321095208463,0.5365595196043801,0.5104427736006684,-124,0.23639834552974864,0.7636016544702513,0.5494276795005203,0.4812785388127854,0.0,0.451,0.625,26.88235294117647,Byron Scott,6,0.3333333333333333
New Orleans Pelicans,2006,39,0.18819298771351514,0.8118070122864849,0.5173342308986874,0.46648793565683644,-113,0.2393980848153215,0.7606019151846786,0.5669107856191744,0.4667228306655434,0.0,0.454,0.625,26.333333333333332,Byron Scott,7,0.42857142857142855
New Orleans Pelicans,2007,56,0.23852266038846381,0.7614773396115362,0.5641592920353983,0.5607394366197183,-42,0.2350090854027862,0.7649909145972138,0.5855826201448321,0.48254620123203285,0.0,0.457,0.625,27.733333333333334,Byron Scott,8,0.5
New Orleans Pelicans,2008,49,0.23971096449890042,0.7602890355010996,0.5527310202679492,0.5445362718089991,-10,0.2567546215831885,0.7432453784168115,0.5783935461241669,0.46258503401360546,1.0,0.487,0.6153846153846154,29.285714285714285,Byron Scott,9,0.5555555555555556
New Orleans Pelicans,2009,37,0.2297573808827828,0.7702426191172171,0.5752045311516677,0.5310110450297366,9,0.22540861812778604,0.774591381872214,0.5923076923076923,0.5203989120580236,1.0,0.5,0.5789473684210527,28.46153846153846,Jeff Bower,1,1.0
New Orleans Pelicans,2010,46,0.19201995012468828,0.8079800498753117,0.5743885869565217,0.5234899328859061,45,0.24770060260069776,0.7522993973993023,0.6034004163775156,0.46492048643592143,0.0,0.466,,27.066666666666666,Monty Williams,1,1.0
New Orleans Pelicans,2011,21,0.1522633744855967,0.8477366255144033,0.5947826086956521,0.5333333333333333,89,0.25867386276021587,0.7413261372397841,0.5982646420824295,0.5107421875,1.0,0.561,0.3333333333333333,25.904761904761905,Monty Williams,2,1.0
New Orleans Pelicans,2012,27,0.22370617696160267,0.7762938230383973,0.5824027072758037,0.47882136279926335,139,0.2623154623154623,0.7376845376845377,0.6320132013201321,0.5431684828164292,0.0,0.453,0.3333333333333333,24.764705882352942,Monty Williams,3,1.0
New Orleans Pelicans,2013,34,0.1927229699748558,0.8072770300251442,0.562721702676556,0.5459915611814345,193,0.27820922795797165,0.7217907720420284,0.6039279869067103,0.5110717449069974,0.0,0.409,0.3333333333333333,25.894736842105264,Monty Williams,4,1.0
New Orleans Pelicans,2014,45,0.2329654157468727,0.7670345842531273,0.581081081081081,0.551345962113659,-3,0.23554446727326092,0.764455532726739,0.546975546975547,0.5105795768169273,0.0,0.41,0.3333333333333333,26.6875,Monty Williams,5,1.0
New Orleans Pelicans,2015,30,0.27713068181818185,0.7228693181818182,0.576593720266413,0.5616681455190772,83,0.2970772139014105,0.7029227860985895,0.5901180857675575,0.5462794918330308,1.0,0.439,0.2,27.210526315789473,Alvin Gentry,13,0.07692307692307693
New Orleans Pelicans,2016,34,0.30799438990182326,0.6920056100981767,0.5822429906542056,0.5576923076923077,-91,0.3349773941635841,0.6650226058364159,0.5846013390139988,0.5721062618595826,0.0,0.464,0.5714285714285714,26.88235294117647,Alvin Gentry,14,0.14285714285714285
New Orleans Pelicans,2017,48,0.31929291534318466,0.6807070846568154,0.6271428571428571,0.5539629005059022,-99,0.3327142478110905,0.6672857521889095,0.5687992988606485,0.5478331970564186,1.0,0.459,0.5714285714285714,28.210526315789473,Alvin Gentry,15,0.2
New Orleans Pelicans,2018,33,0.32381330159989424,0.6761866984001058,0.6188215582239598,0.5480682839173405,10,0.3634691195795007,0.6365308804204993,0.612566920259228,0.5777777777777777,1.0,0.47,0.5666666666666667,25.941176470588236,Alvin Gentry,16,0.25
New Orleans Pelicans,2019,30,0.40254622612913005,0.59745377387087,0.6303425774877651,0.5157894736842106,5,0.3687793072152473,0.6312206927847527,0.5729606759831004,0.5207451312447079,0.0,0.465,0.5666666666666667,25.235294117647058,Alvin Gentry,17,0.29411764705882354
New Orleans Pelicans,2020,31,0.3415470991890206,0.6584529008109794,0.611764705882353,0.5671175858480749,-239,0.42683874980562897,0.573161250194371,0.6187002652519894,0.5275665399239544,0.0,0.462,0.5666666666666667,25.166666666666668,Stan Van Gundy,13,0.07692307692307693
New Orleans Pelicans,2021,36,0.36453133666112036,0.6354686633388796,0.6214329083181542,0.584192439862543,-69,0.41560850335283206,0.5843914966471679,0.6176916086034535,0.5247181266261925,0.0,0.566,0.5274725274725275,26.38888888888889,Willie Green,1,1.0
New Orleans Pelicans,2022,42,0.34373259052924793,0.6562674094707521,0.6156077748767044,0.5545602605863192,5,0.4156228008444757,0.5843771991555243,0.6088769734882336,0.5016722408026756,0.0,0.439,0.3333333333333333,26.1875,Willie Green,2,1.0
New York Knicks,1996,57,0.20780472137465875,0.7921952786253412,0.6276891047883414,0.47261815453863465,2019,0.21906887755102042,0.7809311224489796,0.5962476547842401,0.49794801641586867,,,,29.76923076923077,Jeff Van Gundy,2,1.0
New York Knicks,1997,43,0.1776079837829409,0.8223920162170592,0.6239525139664804,0.513776337115073,1926,0.17047308319738988,0.8295269168026101,0.6040396341463414,0.5236567762630313,1.0,0.667,0.5555555555555556,31.875,Jeff Van Gundy,3,1.0
New York Knicks,1998,27,0.1590172786177106,0.8409827213822895,0.598136645962733,0.5156657963446475,1132,0.17467018469656992,0.8253298153034301,0.6040575916230366,0.5286069651741293,0.0,0.604,0.5,30.384615384615383,Jeff Van Gundy,4,1.0
New York Knicks,1999,50,0.14700345152180735,0.8529965484781926,0.5481532619951675,0.4435831180017227,1756,0.18708971553610504,0.812910284463895,0.5935079306528956,0.5020815986677769,0.0,0.591,0.5416666666666666,30.214285714285715,Jeff Van Gundy,5,1.0
New York Knicks,2000,48,0.1798967408841562,0.8201032591158438,0.5517241379310345,0.44819078947368424,1856,0.20555284948855335,0.7944471505114467,0.6125389408099688,0.5012615643397813,0.0,0.596,0.546875,29.785714285714285,Jeff Van Gundy,6,1.0
New York Knicks,2001,30,0.20613496932515338,0.7938650306748466,0.6105786297479588,0.5058930190389845,1786,0.19117199391171993,0.8088280060882801,0.6025991792065664,0.575503355704698,0.0,0.594,0.5362318840579711,30.142857142857142,Don Chaney,10,0.1
New York Knicks,2002,37,0.23524163568773235,0.7647583643122676,0.6066734074823054,0.4910941475826972,1878,0.16255016980549553,0.8374498301945045,0.5849375211077339,0.5456919060052219,0.0,0.401,0.1818181818181818,28.923076923076923,Don Chaney,11,0.18181818181818182
New York Knicks,2003,39,0.17119606939966223,0.8288039306003377,0.5883373828531759,0.5371024734982333,1894,0.18918502541981205,0.8108149745801879,0.6017953321364452,0.5236617532971296,0.0,0.407,0.1818181818181818,28.3125,Lenny Wilkens,31,0.03225806451612903
New York Knicks,2004,33,0.1879072586755569,0.8120927413244431,0.5591000671591673,0.5263598326359833,1937,0.19770684846606756,0.8022931515339324,0.5654781739420194,0.5,0.0,0.537,0.449438202247191,27.333333333333332,Herb Williams,2,1.0
